Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,675,836786,12924974,10001,0,
8,100,669,846300,12853961,10001,0,
8,100,676,862197,12891614,10001,0,
8,100,679,891202,13114639,10001,0,
8,100,699,923474,13015351,10002,0,
8,100,670,849395,12868751,10001,0,
8,100,690,893828,12883268,10001,0,
8,100,671,868664,13010537,10001,0,
8,100,691,842451,12885743,10002,0,
8,100,700,926260,13041491,10002,0,
8,100,695,910093,13014612,10001,0,
8,100,680,891008,13012553,10001,0,
8,100,701,945660,12853494,10002,0,
8,100,679,872494,12954625,10001,0,
8,100,712,985994,12944571,10001,0,
8,100,700,827127,12749415,10001,0,
8,100,700,879809,12795019,10002,0,
8,100,706,911857,12986491,10001,0,
8,100,696,903799,12932005,10002,0,
8,100,700,938548,13098219,10001,0,
8,100,716,927104,12928044,10001,0,
8,100,705,934718,12802053,10001,0,
8,100,713,943549,12932877,10001,0,
8,100,718,932951,12880902,10001,0,
8,100,724,939463,12980039,10001,0,
8,100,725,859508,12909041,10001,0,
8,100,740,955216,12689496,10002,0,
8,100,728,892796,12972747,10002,0,
8,100,726,919471,12884757,10001,0,
8,100,733,947233,13071933,10002,0,
8,100,716,919949,13092608,10001,0,
8,100,730,920884,13029660,10001,0,
8,100,735,972211,13005844,10001,0,
8,100,744,977747,12933760,10001,0,
8,100,747,933499,12917661,10001,0,
8,100,730,910564,13070450,10001,0,
8,100,753,1000954,13185761,10001,0,
8,100,764,964966,12966604,10002,0,
8,100,747,981442,12821790,10001,0,
8,100,757,967916,12925242,10001,0,
8,100,734,938414,12935880,10001,0,
8,100,748,968621,13051678,10001,0,
8,100,772,980491,12824071,10001,0,
8,100,769,1005220,12931765,10001,0,
8,100,767,1014293,13059031,10001,0,
8,100,772,1028618,13124125,10001,0,
8,100,781,1026110,13151961,10002,0,
8,100,805,1001519,12775450,10001,0,
8,100,807,1021886,12743835,10001,0,
8,100,840,993954,12503994,10002,0,
8,100,665,810402,12807952,10002,0,
8,100,667,854783,12780916,10001,0,
8,100,670,877469,12925849,10001,0,
8,100,679,845678,12976805,10001,0,
8,100,687,881994,12816814,10003,0,
8,100,690,917124,12638192,10001,0,
8,100,694,859589,12953439,10001,0,
8,100,694,901306,12897216,10001,0,
8,100,686,898748,12950824,10001,0,
8,100,697,896397,12972385,10001,0,
8,100,697,924035,13008700,10001,0,
8,100,692,904474,12882500,10001,0,
8,100,697,913627,13008907,10001,0,
8,100,702,876682,12792023,10001,0,
8,100,712,904007,13007994,10001,0,
8,100,705,844759,12761627,10001,0,
8,100,702,936738,12797187,10001,0,
8,100,706,931978,12929941,10002,0,
8,100,712,893019,12933134,10001,0,
8,100,712,870077,12956933,10001,0,
8,100,715,909325,12802919,10002,0,
8,100,719,893705,12906520,10001,0,
8,100,719,910343,12844840,10003,0,
8,100,711,839563,12956778,10002,0,
8,100,739,937520,12830554,10001,0,
8,100,716,923524,12892657,10002,0,
8,100,732,923206,12939244,10001,0,
8,100,732,894526,12793752,10001,0,
8,100,729,938948,12895053,10002,0,
8,100,745,968978,12907277,10001,0,
8,100,718,883649,12952378,10002,0,
8,100,739,864780,12914775,10002,0,
8,100,742,984801,12929286,10002,0,
8,100,737,928605,12894004,10001,0,
8,100,737,940469,12908105,10001,0,
8,100,750,947538,12789452,10001,0,
8,100,735,906922,12817495,10001,0,
8,100,752,968613,12937063,10001,0,
8,100,750,1009286,13110090,10001,0,
8,100,741,935013,13037678,10003,0,
8,100,752,930848,12756568,10002,0,
8,100,746,930723,12905812,10001,0,
8,100,759,954954,12832567,10001,0,
8,100,757,953616,12678558,10002,0,
8,100,767,1014262,12915412,10004,0,
8,100,770,996675,12850452,10001,0,
8,100,768,967136,12759108,10003,0,
8,100,782,990519,13071042,10001,0,
8,100,773,980393,12989988,10001,0,
8,100,822,1031062,12934516,10001,0,
,,,,,,,
Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,724.55,925906.01,12914876.73,10001.34,0,
